V,n,s,Ca
-61.61199499113743,0.4729503793214337,1.039934566807599,0.05257317309042967
-73.45926452001791,0.10555405819249172,1.0385540671312898,0.05125221341500761
-72.4584671707667,0.023580936945259864,1.0371614979984514,0.04990383983895377
-71.73692370481336,0.005296662414436622,1.0357845802320838,0.048735623864302066
-71.39574509035045,0.001220312423372478,1.034418024424456,0.04769663790929688
-71.26691470040974,0.0003121944294288233,1.0330571409579186,0.04674397364867815
-71.22270330991324,0.00011008100176736011,1.0316996147507886,0.04585527444568911
-71.20671900468388,6.516094681723276e-05,1.0303445806767666,0.04502041626776236
-71.19923910096146,5.521033857897201e-05,1.0289917593790172,0.04423426621949915
-71.19416585300758,5.3031672612804884e-05,1.0276410665973823,0.04349345199216505
-71.18974542841607,5.2579422949803496e-05,1.0262924766431307,0.04279523343857009
-71.18549565025923,5.251003121758383e-05,1.024945980361522,0.04213715019294263
-71.18128783382353,5.2525162888418624e-05,1.0236015730898171,0.04151691529730759
-71.17708838083901,5.255891432706997e-05,1.0222592513577091,0.04093238040588757
-71.17288882236113,5.2597176360231836e-05,1.020919012009836,0.04038152090881772
-71.16868689671557,5.2636383631137297e-05,1.0195808519712966,0.0398624277841662
-71.16448204621031,5.2675862736046204e-05,1.0182447681926756,0.03937330038905281
-71.16027412701393,5.2715429473196026e-05,1.0169107576341565,0.038912440317782314
-71.15606310672236,5.275504724894101e-05,1.0155788172619147,0.038478245700580574
-71.15184899003087,5.279458182511822e-05,1.0142489440469435,0.03806920325312122
-71.14763183134006,5.283385586016315e-05,1.0129211349655443,0.03768388754202896
-71.14341141777074,5.287418145921762e-05,1.011595386996093,0.03732095827604967
-71.13918796213004,5.291416875879479e-05,1.0102716971253776,0.036979143783355525
-71.13496141202971,5.2954112141937915e-05,1.0089500623422167,0.03665724763109448
-71.13073175531561,5.299410554015357e-05,1.0076304796191249,0.03635413357419538
-71.1264989938912,5.303415508689992e-05,1.0063129460356424,0.03606876734409901
-71.12226313006937,5.3074259378804175e-05,1.0049974584971888,0.03580010746861731
-71.11802416156478,5.31144253683499e-05,1.003684014049516,0.0355472220356699
-71.11378208504287,5.3154661225734546e-05,1.0023726097042058,0.0353092119905656
-71.10953690635473,5.319496532875775e-05,1.0010632424782153,0.0350852370824034
-71.10528863900709,5.323533280778043e-05,0.9997559093927466,0.034874502150028436
-71.10103733678591,5.3275749196366696e-05,0.9984506074738662,0.03467625609342871
-71.09678295306686,5.331619434171628e-05,0.9971473337517467,0.034489796004572894
-71.09252524066748,5.3356709048802794e-05,0.9958460852587774,0.03431445217347265
-71.08826451308555,5.33972925127824e-05,0.9945468590365664,0.0341495942644845
-71.08400077785252,5.343794269446602e-05,0.9932496521267018,0.03399462785227199
-71.07973391781118,5.347865287854452e-05,0.9919544615650562,0.03384899079178681
-71.07546395529907,5.351942348001552e-05,0.9906612844702837,0.033712167216479336
-71.07119091059947,5.356025513710302e-05,0.9893701178101005,0.033583641222309564
-71.06691478767122,5.360114827228026e-05,0.9880809586829169,0.03346294929526189
-71.06263555992967,5.364210227135759e-05,0.98679380415438,0.03334964786610332
-71.05835319138401,5.368311545829954e-05,0.9855086512944581,0.03324331828137146
-71.05406769129496,5.372418723892892e-05,0.9842254971780333,0.033143565973122444
-71.04977914723666,5.376532155566069e-05,0.9829443384342895,0.0330499657186169
-71.0454876229174,5.3806521747846126e-05,0.9816651734998344,0.03296232483489683
-71.04119292681742,5.38477812567341e-05,0.9803879980767527,0.03288014937396774
-71.03689513719787,5.3889101319315966e-05,0.9791128097558109,0.03280318565251392
-71.03259425791373,5.3930482563099906e-05,0.9778396056286285,0.032731139057678924
-71.02829027138817,5.397192431002603e-05,0.9765683828615525,0.03266373732074374
-71.02398315879763,5.401342563399789e-05,0.9752991384174319,0.03260070344376144
-71.01967307539219,5.405499437237054e-05,0.9740318694746957,0.03254179461066326
-71.01535988844803,5.4096623882770707e-05,0.9727665731386236,0.03248677874991272
-71.01104359643253,5.413831423363064e-05,0.9715032465397855,0.0324354368342989
-71.00672420949735,5.418006593527915e-05,0.9702418868399048,0.032387564123506594
-71.00240175912974,5.4221880643221366e-05,0.9689824910877067,0.032342958443822456
-70.99807624454843,5.426375841964167e-05,0.9677250558030053,0.03230139930596193
-70.9937476703992,5.4305699619930615e-05,0.9664695800682148,0.03226282758127651
-70.98941589516109,5.434769632969641e-05,0.9652160590535853,0.03222696185207846
