V,n,s,Ca
-62.690144637050054,0.5768661458462552,0.9728333540503872,0.04748929610701005
-73.67246929865685,0.12873635831188393,0.9715452137454941,0.046263071907660346
-72.67534852352958,0.0287520653616418,0.9702499603179165,0.045047124527109864
-71.93076346330399,0.006449144821518272,0.9689701277617699,0.04399720995542667
-71.56684808100063,0.001476235409093811,0.9677007871335452,0.043068268763931036
-71.42716861519939,0.00036814500450003615,0.9664371959178413,0.042219707555043486
-71.37937254214313,0.00012144226800050377,0.9651769108937526,0.041429689755057675
-71.36271763389314,6.657959990841355e-05,0.9639189978898298,0.040688301962056965
-71.35554050807289,5.44085008192914e-05,0.9626631514923222,0.03999063090312709
-71.35106562056045,5.172955697346327e-05,0.9614092791504792,0.03933354337877924
-71.34732901366837,5.1160179341370135e-05,0.9601573528571951,0.038714539755579924
-71.34378762085477,5.1058875270748245e-05,0.958907362950235,0.03813139252484711
-71.34029583887286,5.106094965860603e-05,0.9576593047767372,0.037582037017416595
-71.33681550511652,5.1085786083749095e-05,0.9564131750185362,0.03706453611236394
-71.33333696877509,5.111611156915036e-05,0.9551689707105623,0.036577065655178646
-71.32985764880789,5.1147559402982815e-05,0.9539266889775476,0.03611790671440032
-71.32637690794138,5.117930336110146e-05,0.9526863269720474,0.03568543890287724
-71.32289458260098,5.1211117419777767e-05,0.9514478818565193,0.035278134722165067
-71.31941063716685,5.124295653338525e-05,0.950211350799236,0.03489455432316655
-71.31592507948085,5.127465694004878e-05,0.9489767309730084,0.03453333825444117
-71.31243797538072,5.130600264509958e-05,0.9477440195556716,0.03419320673511194
-71.30894906653437,5.1338592313010084e-05,0.9465132137262551,0.03387295717015552
-71.3054586162904,5.137073215493337e-05,0.9452843106727221,0.033571449100620585
-71.30196656078988,5.1402780861091364e-05,0.9440573075841555,0.03328761019977757
-71.29847288624747,5.143485282785473e-05,0.9428322016344856,0.033020422673824434
-71.2949775962297,5.146695544464746e-05,0.9416089900975356,0.03276896061836255
-71.291480695066,5.149908691043973e-05,0.9403876700845473,0.03253229215867866
-71.28798218167908,5.153125564306405e-05,0.9391682388376936,0.03230958399978838
-71.28448205331101,5.15634715601032e-05,0.9379506935672006,0.032100032614861364
-71.28098031627137,5.1595732617641015e-05,0.9367350314882582,0.03190288752746019
-71.27747698418075,5.162803279255525e-05,0.9355212498199736,0.03171743892808508
-71.27397210769193,5.1660354062486574e-05,0.9343093457859398,0.03154301670884424
-71.27046565162114,5.169267168912396e-05,0.9330993166136132,0.03137899418631618
-71.26695739771813,5.1725036391867964e-05,0.9318911595325152,0.03122477452824088
-71.26344761759351,5.1757446311081116e-05,0.9306848717803663,0.031079796336091634
-71.25993632091743,5.1789898444558213e-05,0.9294804505950728,0.030943530507135945
-71.25642340763758,5.182238529110071e-05,0.9282778932092178,0.0308154769630339
-71.25290890006275,5.185490714848483e-05,0.9270771969325429,0.03069517706214719
-71.2493928186117,5.188746454649555e-05,0.9258783589338152,0.030582172364499054
-71.24587516470528,5.1920057687477195e-05,0.9246813765037439,0.030476051249307197
-71.2423559096281,5.195268576067379e-05,0.923486246902383,0.030376420027138043
-71.2388350225792,5.198534716482291e-05,0.9222929673938263,0.0302829073330304
-71.23531252940603,5.201804175654991e-05,0.9211015352468302,0.03019516337265721
-71.23178852565552,5.2050773662838815e-05,0.919911947313881,0.030112811429301733
-71.2282630768517,5.2083546254840036e-05,0.9187242021351442,0.030035680841575985
