V,n,s,Ca
-70.03788135619118,0.5159512250648468,1.062346883006252,0.05013629107589654
-73.61368804267595,0.1151419612374989,1.0609108471073851,0.04879238127710346
-72.64232045248541,0.02571924099807886,1.0594824329452848,0.047567726994443865
-71.97426618228275,0.005772388887472185,1.058068761549224,0.046507987346526704
-71.6667309639346,0.0013247035850256813,1.0566646712799457,0.04556438923207726
-71.55383518692975,0.00033352492933366826,1.055265849467785,0.04469784384771634
-71.51599287944781,0.00011279085344797097,1.0538702428168656,0.04388860296518575
-71.50243525593075,6.368246988954355e-05,1.052477108961393,0.04312789129503072
-71.49600587544899,5.2783667656747555e-05,1.0510862146741657,0.0424112471951035
-71.49155155816977,5.038613887535431e-05,1.0496974908100978,0.0417356901166444
-71.4876242865496,4.987971279967445e-05,1.0483109161789754,0.04109876681310579
-71.48383307697796,4.979340353005076e-05,1.0469264828436484,0.04049826167690575
-71.48007497856844,4.9800033131628135e-05,1.0455441864106099,0.03993211075137917
-71.47632337388657,4.9827174479952644e-05,1.0441640234168321,0.03939837349217525
-71.4725715957965,4.985928022102752e-05,1.042785990643826,0.03889522029549583
-71.46881786717137,4.989241545233296e-05,1.0414100849361057,0.03842092544720474
-71.4650617522467,4.992583269087945e-05,1.0400363031589548,0.03797386072649317
-71.461303137934,4.995932747161597e-05,1.0386646421861814,0.03755248992273788
-71.45754200236365,4.999285893347495e-05,1.0372950988974117,0.0371553637354559
-71.4537783593866,5.00262811409045e-05,1.035927670177156,0.036781112633244614
-71.450012276524,5.005940249974699e-05,1.034562352915334,0.03642844622212684
-71.44624343289323,5.0093644366297614e-05,1.0331991440031556,0.03609615080699898
-71.44247217621329,5.0127500742940754e-05,1.0318380403422236,0.03578307457270512
-71.43869841259743,5.016129034941059e-05,1.030479038834892,0.035488133513371684
-71.43492212136061,5.01951149586261e-05,1.0291221363669676,0.03521029786724308
-71.43114330696002,5.0228981226590784e-05,1.027767329934408,0.03494863002452254
-71.42736197648163,5.026288769160552e-05,1.0264146163540624,0.034702185608474205
-71.42357812727369,5.029684190595358e-05,1.0250639925870644,0.03447011931618157
-71.41979174784078,5.0330852535075515e-05,1.0237154555593129,0.03425161545572246
-71.41600282466067,5.036491712640729e-05,1.0223690022020957,0.0340459114402519
-71.41221133829575,5.039902914392761e-05,1.0210246294509129,0.03385228540809629
-71.40841724744148,5.043316862251729e-05,1.0196823342456345,0.03367005530848156
