V,n,s,Ca
-64.36340953516502,0.5095321160419807,0.9290710531746618,0.04543679825230989
-73.53032576110012,0.11371295537852291,0.9278474031721029,0.04425815121007169
-72.47813365093046,0.025401093381734626,0.9266201405062353,0.043114270575226106
-71.70589574854944,0.005702845114756311,0.9254090201785564,0.04214870092373666
-71.33009252840803,0.0013113132181332655,0.9242087312381932,0.041309869127142164
-71.18502253012946,0.000333049890964206,0.9230142918174291,0.04055246230744276
-71.1348081495789,0.00011536075851010366,0.9218231427323493,0.039852331963170014
-71.11707317894637,6.69905889518063e-05,0.9206342986930204,0.03919863524751051
-71.10935600847795,5.627640060528917e-05,0.919447433969685,0.03858613320201198
-71.10453684562435,5.3927196740562576e-05,0.9182624487500635,0.038011596924887814
-71.10052123794216,5.343479456592809e-05,0.917079312698089,0.03747251365280505
-71.09672125623858,5.335373336905436e-05,0.9158980155218318,0.03696667322604539
-71.09297692295864,5.3363342245286755e-05,0.9147185524847627,0.03649204141428558
-71.08924569812724,5.339287201524615e-05,0.913540920351572,0.03604671877212395
-71.08551667019161,5.342720258020234e-05,0.9123651162891249,0.03562892384072119
-71.08178689424331,5.346251779321733e-05,0.9111911375674285,0.035236984340477104
-71.07805563155713,5.349809970378368e-05,0.9100189814879939,0.034869329774067974
-71.07432269177379,5.353375199847104e-05,0.9088486453630752,0.034524485201414885
-71.07058803215507,5.356943585239928e-05,0.9076801265107943,0.034201065475110384
-71.06685166432561,5.360500654845516e-05,0.9065134222537298,0.03389776759737543
-71.06311366836712,5.364027264642966e-05,0.9053485299193871,0.033613369576752705
-71.05937371891442,5.367664912614548e-05,0.9041854468352837,0.033346727740005945
-71.05563214709277,5.371263764922439e-05,0.903024170339203,0.03309676094489732
-71.05188887393894,5.3748555148342384e-05,0.9018646977688817,0.03286245669024138
-71.04814388174545,5.37845028199403e-05,0.9007070264478548,0.032642857555306756
-71.0443971742671,5.382048727212207e-05,0.8995511537943134,0.03243709586515711
-71.04064875682715,5.3856506986769746e-05,0.898397077072481,0.03224430125071206
-71.0368986291164,5.389256940668308e-05,0.8972447936705717,0.032063698734084045
-71.03314678769,5.392868321418192e-05,0.8960943009465274,0.03189454335793292
-71.02939323469701,5.3964846440099517e-05,0.8949455962629651,0.03173614231176466
-71.02563797563079,5.4001053499811454e-05,0.89379867698618,0.03158784268856922
