V,n,s,Ca
-62.50063217385793,0.46997469828684585,1.0025445445931191,0.04998928557427864
-73.50081218215429,0.10488886285811988,1.001216262259659,0.04890911398674136
-72.44603101581014,0.023432473736205783,0.9998794279270826,0.047812708353102806
-71.6576456563194,0.005263888791152496,0.9985591265477606,0.04688438071457891
-71.26884651420951,0.001213773557922077,0.9972500949010049,0.046075218001384984
-71.11645345131308,0.00031176891783420553,0.9959472611878195,0.04534098486918224
-71.0627709858007,0.00011113589887658859,0.9946479751125687,0.04465800675627389
-71.04340131423845,6.659023046548177e-05,0.9933511997865375,0.04401587389259505
-71.0347663516623,5.67388569569976e-05,0.9920565872073832,0.04340984039533937
-71.02927767430245,5.458830181352908e-05,0.9907640292443075,0.042837190661901725
-71.02467148508906,5.414520901132315e-05,0.9894734926390937,0.042295908779740654
-71.02030407307987,5.407982173467836e-05,0.9881849660306907,0.041784248990062126
-71.01599817947023,5.409754457872052e-05,0.9868984442034875,0.04130060476207009
-71.01170613421566,5.413350056475433e-05,0.9856139236217615,0.04084346820815538
-71.00741557511817,5.417385914340791e-05,0.9843314012046651,0.04041141545471463
-71.00312314134393,5.421513548388423e-05,0.983050873989203,0.04000310005786938
-70.9988279783149,5.4256677719340605e-05,0.9817723390483933,0.039617248081897226
-70.9945298637633,5.4298307754076415e-05,0.9804957934675123,0.039252654113425246
-70.99022874455387,5.4339990670528206e-05,0.9792212343383886,0.03890817764278194
-70.98592463087981,5.438159288574615e-05,0.9779486587578013,0.03858273784537048
-70.98161760675843,5.4422937049054766e-05,0.976678063827947,0.03827531333741577
-70.97730733029704,5.446533241358733e-05,0.9754094466510328,0.03798494041221573
-70.97299413748658,5.450739328351119e-05,0.9741428043404242,0.037710702238341845
-70.96867795109588,5.45494126663286e-05,0.972878134009611,0.03745173326490487
-70.96435875166257,5.459148420172258e-05,0.9716154327566748,0.0372072088519277
-70.96003654062203,5.4633614084221614e-05,0.9703546977823655,0.03697637592554406
-70.9557113206747,5.467580097937661e-05,0.9690959261205438,0.0367584740056675
-70.95138309044034,5.471805180601066e-05,0.967839114939577,0.03655282012524158
-70.94705184725092,5.476037464718397e-05,0.9665842613750767,0.036358753633568386
-70.94271759587629,5.4802767870017694e-05,0.9653313625677999,0.036175654829657754
-70.93838034668384,5.484522663488656e-05,0.9640804156625614,0.036002935460109985
-70.9340401313249,5.488773640106104e-05,0.9628314178087005,0.035840038162717594
-70.92969692077615,5.493027732940893e-05,0.9615843661597072,0.035686439363750745
-70.92535056935014,5.497289083153833e-05,0.9603392578717371,0.03554163903557772
-70.92100126735525,5.501557504131219e-05,0.9590960901084797,0.03540516493497359
-70.91664900854488,5.505832753318844e-05,0.9578548600341326,0.03527657027086802
-70.91229373701516,5.5101142527960835e-05,0.9566155648079967,0.03515543115406351
-70.90793546467765,5.5144020367224474e-05,0.9553782016682114,0.03504135732519864
-70.90357420068007,5.51869614810259e-05,0.9541427677082258,0.03493395738531152
-70.89920994092545,5.522996578612298e-05,0.9529092601467646,0.034832878425995355
-70.8948426694626,5.5273032559324165e-05,0.9516776761712973,0.03473778167899217
-70.8904723825348,5.531616128561468e-05,0.9504480129736437,0.03464834640138041
-70.8860991094797,5.535935314006812e-05,0.9492202677502651,0.0345642693203723
-70.8817228776808,5.540261037736568e-05,0.947994437269685,0.03448522237051193
-70.87734369739113,5.544593439967879e-05,0.9467705200329019,0.03441105669067904
-70.87296142404321,5.5489315873104146e-05,0.9455485119205789,0.03434138920451632
-70.86857619201959,5.553276267527856e-05,0.9443284106240663,0.034276022190249375
-70.86418797340221,5.557627324077994e-05,0.9431102133553279,0.03421472553861194
-70.85979675809345,5.5619846929312737e-05,0.9418939173983174,0.03415728596430192
-70.85540254174423,5.5663483298026876e-05,0.9406795198420004,0.034103485852777476
-70.8510053888849,5.570718743029288e-05,0.9394670179810892,0.034053133787532504
-70.84660524389389,5.575095501566246e-05,0.9382564090415854,0.03400604610547367
-70.84220210424854,5.5794785927839235e-05,0.93704769027307,0.033962049001071755
-70.83779597885258,5.583868081372889e-05,0.935840858954992,0.03392097948756455
-70.83338688141191,5.5882640741239815e-05,0.9346359122583403,0.03388267615628089
-70.82897480534055,5.592666526704519e-05,0.933432846847217,0.033846962202551206
-70.82455974864295,5.597075434774886e-05,0.9322316618420321,0.03381379024764424
-70.82014167688216,5.601490460118375e-05,0.9310323526142975,0.03378293357484143
-70.81572064627488,5.605912109656302e-05,0.9298349170698652,0.03375429905886711
-70.81129664496227,5.61034027951979e-05,0.92863935255288,0.03372777169896204
-70.80686966617138,5.61477490493353e-05,0.9274456562221156,0.03370323355960749
-70.80243970958263,5.619215964253891e-05,0.9262538253762327,0.03368057943373538
-70.79800679983411,5.6236637295954034e-05,0.9250638573087169,0.033659708895341575
-70.79357091005744,5.628117909616431e-05,0.9238757492823929,0.03364052650262428
-70.78913204819737,5.6325785880572316e-05,0.9226894986686884,0.03362294510570769
-70.78469021874936,5.637045807313382e-05,0.9215051026597466,0.033606875850679854
-70.78024542406087,5.641519583437416e-05,0.9203225585873863,0.03359223924222278
-70.77579766004145,5.645999881271771e-05,0.9191418637231304,0.03357895817871364
-70.77134692474365,5.650486658300927e-05,0.9179630154488053,0.03356696242174438
-70.7668932280736,5.654980019903976e-05,0.9167860109850116,0.033556181293023395
-70.76243656939258,5.659479968929539e-05,0.9156108477315882,0.03354655251402767
-70.7579769480441,5.6639864910430945e-05,0.9144375230116463,0.03353801514737103
-70.75351436476382,5.668499571666486e-05,0.913266034019813,0.033530507670528335
-70.74904882288148,5.673019207640452e-05,0.9120963781531798,0.03352397703805666
