V,n,s,Ca
-61.19711965507762,0.47348581944138746,1.0453881925707755,0.04805128120480077
-73.41754099861977,0.10567398162819071,1.044000694196067,0.04690076459084414
-72.33098993315346,0.02360820213014434,1.042601158541389,0.045715339152605644
-71.51347436016803,0.00530396643310144,1.0412188880187725,0.04471696628732505
-71.1089326445929,0.001223818731641882,1.03984843958389,0.04385221959407317
-70.94958281071409,0.00031523282428465034,1.038484513718507,0.04307261754721093
-70.89313063406107,0.00011318089540885136,1.037124324395935,0.0423519269929615
-70.8726393568563,6.83377784064531e-05,1.0357667751177027,0.04167835739052412
-70.86345470364044,5.8428277167398506e-05,1.0344114958792476,0.04104634063714611
-70.85759851452438,5.626947568612975e-05,1.033058371202848,0.04045257111369712
-70.85267933683336,5.5828215333915644e-05,1.0317073654801416,0.03989454480319848
-70.84801435198169,5.5766609109097614e-05,1.0303584665678904,0.03937008360129128
-70.8434148604226,5.578846768558927e-05,1.029011668934079,0.03887718824538509
-70.83882995508834,5.582862314365866e-05,1.027666968859908,0.03841399121983871
-70.83424639669163,5.5873200169647505e-05,1.0263243631189172,0.03797873858268204
-70.8296605794607,5.5918705500811514e-05,1.0249838486124543,0.03756978106463809
-70.82507158342273,5.59644875570489e-05,1.0236454222808529,0.03718556699856161
-70.82047916869567,5.601036838172308e-05,1.022309081077636,0.03682463647168912
-70.81588327662172,5.605631322966281e-05,1.0209748219632886,0.03648561595132796
-70.81128391569342,5.610218742780556e-05,1.0196426419035178,0.03616721103007562
-70.80668116980438,5.6147811796305236e-05,1.0183125378697218,0.03586820551341118
-70.80207470336913,5.619450808424997e-05,1.0169845068334376,0.03558745888918909
-70.79746483791135,5.624087765290551e-05,1.015658545777621,0.035323891338603336
-70.79285150228148,5.6287216270037176e-05,1.014334651685615,0.035076489607140736
-70.78823467729389,5.6333618472481823e-05,1.0130128215246217,0.034844293801068446
-70.78361436315062,5.638009054424776e-05,1.0116930523691472,0.03462643237921034
-70.7789905608346,5.6426631156775395e-05,1.0103753411192997,0.03442202966599768
-70.77436326815138,5.6473247296432084e-05,1.0090596848157922,0.034230304322219636
-70.76973248346427,5.651994716293048e-05,1.0077460804651415,0.03405050412102998
-70.76509821547809,5.6566729282605246e-05,1.006434525079294,0.0338819280257723
-70.76046048161483,5.6613589077800965e-05,1.0051250156744862,0.03372391420533438
-70.75581933678836,5.6660512931217936e-05,1.003817549271852,0.033575838985019306
-70.75117470553246,5.670747940279043e-05,1.002512122896247,0.03343712041790291
-70.74652630488052,5.6754524992632143e-05,1.0012087335745057,0.033307205040615205
-70.74187453170629,5.68016553242641e-05,0.9999073783445125,0.0331855733384574
-70.7372193709072,5.6848867938147394e-05,0.9986080542427271,0.03307173661526007
-70.7325606987383,5.6896154361464886e-05,0.9973107582999728,0.03296523386741557
-70.72789853692578,5.694351542160858e-05,0.9960154876301957,0.03286564311115226
-70.72323290252918,5.699095197701326e-05,0.9947222391961449,0.03277254326164598
-70.7185637923154,5.703846405885494e-05,0.9934310100914431,0.03268555704129548
-70.7138911789762,5.708605046710609e-05,0.9921417973769618,0.032604324272433524
-70.70921504254152,5.713370995238763e-05,0.9908545981180934,0.0325285058369909
-70.70453541174588,5.718144373855716e-05,0.9895694093852421,0.03245778293265745
-70.69985234788874,5.72292558476065e-05,0.9882862278019925,0.03239181298287407
-70.69516588698302,5.7277149007682225e-05,0.9870050518022092,0.03233044091766557
-70.69047582682448,5.7325110817395636e-05,0.9857258770809435,0.03227327039619232
-70.68578230606317,5.737314979888939e-05,0.9844487012258394,0.03222009866368127
-70.68108530528382,5.742126475334788e-05,0.9831735213237177,0.03217069062092248
-70.67638480800142,5.746945474959611e-05,0.9819003345364986,0.032124829499555
-70.6716808012285,5.751771894407498e-05,0.9806291378223555,0.03208229525763933
-70.66697340272373,5.756606545814736e-05,0.9793599283550503,0.03204289551864799
-70.66226251084008,5.761448746055975e-05,0.9780927032356486,0.032006446981761846
-70.65754812165702,5.766298483115435e-05,0.9768274595902943,0.03197277700486473
-70.65283024620867,5.771155840066226e-05,0.9755641945763922,0.03194172460686154
-70.6481089081908,5.7760209876967553e-05,0.9743029052381197,0.03191313117938468
-70.64338410021276,5.780893887882277e-05,0.9730435880899689,0.03188682433320423
-70.63865582229208,5.7857745514882783e-05,0.9717862422129215,0.03186275781256423
-70.63392398417787,5.79066232485358e-05,0.9705308627704339,0.03184071239414925
-70.62918870569253,5.7955580912107246e-05,0.9692774475751103,0.03182059897517836
-70.62444996181868,5.8004616770891754e-05,0.9680259938519494,0.03180230779144412
-70.6197077350859,5.8053729619029746e-05,0.966776498632314,0.031785726778095436
-70.61496202030811,5.810291902845273e-05,0.9655289590938045,0.031770756638747254
-70.61021288418299,5.8152190362299676e-05,0.9642833724090948,0.03175730309061084
-70.60546024932377,5.820153768725573e-05,0.9630397357179473,0.03174527709759793
-70.60070413590337,5.825096266594009e-05,0.9617980462742264,0.03173459779342874
-70.59594455332642,5.8300466104680305e-05,0.9605583011444356,0.0317251831327352
-70.59118150586154,5.8350048373759685e-05,0.9593204975410042,0.0317169601796496
-70.58641498245105,5.839970878011347e-05,0.9580846326133035,0.031709858591279616
-70.58164496531278,5.8449445924122615e-05,0.9568507036258755,0.031703814633174246
-70.57687148219412,5.849926206889449e-05,0.9556187076751848,0.03169876453649874
-70.57209453503062,5.854915751544226e-05,0.9543886420448277,0.0316946524625095
-70.56731411602121,5.8599131716849246e-05,0.953160503938166,0.031691424064944955
-70.562530219352,5.864918415911528e-05,0.9519342904243573,0.03168902468548695
-70.55774284422878,5.869931460549755e-05,0.9507099987841283,0.03168740757237336
-70.55295205637387,5.874952967065353e-05,0.949487626202351,0.03168652664056728
-70.54815776624838,5.8799820714618794e-05,0.9482671699517994,0.03168634034469389
-70.5433600100983,5.885019147878077e-05,0.9470486271454797,0.03168680690567547
-70.53855878533882,5.890064171718516e-05,0.9458319950474668,0.03168788910227578
-70.5337540954304,5.8951171871703615e-05,0.9446172710953668,0.03168955433242766
-70.5289459415005,5.9001782351679005e-05,0.9434044524645895,0.03169176848083608
-70.52413432328288,5.9052472852125656e-05,0.9421935360704727,0.03169449403279558
-70.5193192324686,5.9103241286525455e-05,0.9409845193137798,0.031697704294049826
-70.51450068789904,5.9154091843364995e-05,0.9397773994596909,0.03170137185732324
-70.50967867470878,5.9205022199239205e-05,0.9385721737461977,0.03170547032917893
-70.50485320007799,5.925603320825029e-05,0.9373688394594337,0.031709975285786306
-70.50002426289129,5.9307124811030536e-05,0.9361673939128219,0.03171486403745955
-70.49519186385055,5.935829706196589e-05,0.9349678342236001,0.03172011318817631
-70.4903560055471,5.940955001914068e-05,0.9337701577200509,0.03172570271898123
-70.4855166900074,5.946088384833493e-05,0.9325743616729657,0.03173161331489681
-70.48067391400758,5.951229911685353e-05,0.9313804433582532,0.031737827659247396
-70.47582767728622,5.956379616307357e-05,0.930188400047441,0.03174432725703847
-70.4709779826323,5.961537448656703e-05,0.9289982290267076,0.03175109728592573
-70.46612483052452,5.966703416922112e-05,0.9278099275727334,0.03175812054701573
-70.46126822180175,5.971877542537636e-05,0.926623492982713,0.03176538464774605
-70.45640815725922,5.977059831410191e-05,0.9254389225423467,0.031772874458397694
-70.45154463748042,5.9822503034864005e-05,0.9242562135509863,0.031780577798142085
-70.44667766308861,5.987448976705202e-05,0.9230753633072951,0.03178848230607301
-70.44180723478078,5.992655860782884e-05,0.9218963691245861,0.031796578062384416
-70.43693335318586,5.9978709729618236e-05,0.9207192283028885,0.03180485293575067
-70.43205601883726,6.0030943328636436e-05,0.9195439381541742,0.03181329702680567
-70.42717523281411,6.00832593685299e-05,0.9183704959964633,0.03182190029923835
-70.422290995528,6.013565809381374e-05,0.9171988991536276,0.031830655088882616
-70.417403307539,6.018813968454008e-05,0.9160291449555232,0.031839554416137866
-70.41251216994726,6.0240704142561315e-05,0.9148612307250318,0.03184858813474366
-70.40761758333083,6.029335164638126e-05,0.9136951538015929,0.03185775066476458
-70.40271954841111,6.0346082328871694e-05,0.9125309115264637,0.03186703614854684
-70.39781806598569,6.039889630682112e-05,0.9113685012366904,0.03187643638546017
-70.39291313681734,6.045179370587121e-05,0.9102079202803578,0.03188594598669591
-70.38800476168757,6.050477464912472e-05,0.9090491660085692,0.031895559663086125
-70.38309294130431,6.055783928144865e-05,0.9078922357740835,0.0319052713208644
-70.3781776764381,6.0610987733191174e-05,0.9067371269347408,0.03191507591528879
-70.37325896786429,6.0664220135491155e-05,0.905583836852252,0.031924968753452916
-70.36833681634754,6.0717536617467416e-05,0.9044323628931603,0.03193494507753612
-70.3634112226581,6.077093731282058e-05,0.9032827024271544,0.03194500062210485
-70.35848218756938,6.082442235688868e-05,0.9021348528276838,0.03195513146587502
-70.3535497118724,6.0877991881680245e-05,0.9009888114726639,0.03196533383499534
-70.34861379640405,6.093164601109988e-05,0.899844575744896,0.0319756039546593
-70.34367444194893,6.098538488122984e-05,0.8987021430298916,0.03198593874127854
-70.33873164931929,6.103920862381378e-05,0.8975615107176448,0.03199633523881412
-70.33378541931951,6.109311737179893e-05,0.8964226762022208,0.03200679012972379
-70.32883575276986,6.114711125735266e-05,0.8952856368816697,0.032017300772933466
-70.32388265049728,6.120119041263104e-05,0.8941503901580595,0.03202786480159699
-70.31892611333781,6.125535496962009e-05,0.8930169334373114,0.03203847978226539
-70.31396614214614,6.130960505939212e-05,0.8918852641289498,0.03204914302216798
-70.30900273776555,6.136394081439468e-05,0.8907553796470661,0.03205985268466695
-70.30403590105277,6.141836236655376e-05,0.88962727740952,0.03207060686491229
-70.29906563284405,6.147286985355725e-05,0.8885009548376194,0.032081403335010215
-70.29409193399917,6.152746340957168e-05,0.8873764093569727,0.03209224034464684
-70.28911480538694,6.158214316829592e-05,0.8862536383972084,0.032103116357720694
-70.28413424788151,6.163690926355749e-05,0.8851326393916731,0.03211402975098318
-70.27915026237378,6.169176182675461e-05,0.8840134097774505,0.03212497881615528
-70.27416284974262,6.174670099373877e-05,0.8828959469958592,0.03213596230893404
