V,n,s,Ca
-67.5310754335726,0.4527384552049242,1.0313650428533039,0.04928024921950508
-73.54548738559882,0.10104017353922372,1.0299829809516594,0.047715319617032986
-72.6546291156111,0.022573027140255563,1.0286012989623292,0.04623660140253075
-72.05274587434727,0.005070087357551272,1.0272331813262001,0.04492941446523074
-71.7810584118021,0.0011673390045516762,1.0258737369117659,0.04374847888951851
-71.68215696834464,0.00029758240788478753,1.024519090615096,0.042658852014218075
-71.64906215172877,0.00010387973187171965,1.0231674442680236,0.04164239682866461
-71.63716239590116,6.0782094701495e-05,1.0218181540824796,0.04069017624284986
-71.63146838126265,5.121631076417256e-05,1.0204710183791026,0.03979688989006895
-71.62748864709127,4.911172980991252e-05,1.0191259772895198,0.038958551173424665
-71.623964414766,4.866709359076672e-05,1.0177830122861373,0.03817170506691195
-71.62055724126436,4.859128114695575e-05,1.0164421162294848,0.03743318650996843
-71.61717857408424,4.859707556460087e-05,1.0151032850099737,0.03674004456704948
-71.61380571405557,4.862088186812079e-05,1.0137665153083155,0.036089513563616456
-71.61043304029913,4.8649044208683793e-05,1.0124318040114466,0.035478997152887735
-71.6070590689913,4.8678105468825626e-05,1.0110991480592322,0.034906057806715365
-71.60368344322293,4.870740838358889e-05,1.00976854440931,0.034368406559603465
-71.60030607246112,4.873677310570567e-05,1.0084399900269432,0.033863894053680614
-71.59692693953862,4.876616357874882e-05,1.007113481882822,0.033390502128886036
-71.59354605203798,4.879545150819493e-05,1.0057890169522443,0.03294633264930501
-71.59016345662549,4.882446831506442e-05,1.0044665922155915,0.03252960580345478
-71.58677896001478,4.8854464042740896e-05,1.0031462046557778,0.03213865620566163
-71.58339277116909,4.888411381304913e-05,1.0018278512634495,0.031771909716181386
-71.5800048347059,4.8913698274988427e-05,1.0005115290314963,0.03142789245036646
-71.57661513999119,4.89433069303769e-05,0.9991972349364666,0.031105210950683512
-71.57322369118289,4.8972945550939275e-05,0.9978849660617342,0.030802602608289462
-71.56983049385244,4.900261274346797e-05,0.9965747193167392,0.030518801096891483
-71.56643554793057,4.90323151421338e-05,0.9952664917510115,0.030252679110308777
-71.56303884863729,4.9062060504565034e-05,0.9939602803798819,0.030003153174867472
-71.55964039288352,4.90918470145878e-05,0.992656082223917,0.029769215866368288
-71.55624017754593,4.912166952387392e-05,0.9913538943078012,0.02954991794979452
-71.55283820115143,4.915151228217876e-05,0.9900537136606609,0.02934436663286991
-71.5494345209634,4.918135821614772e-05,0.9887555373171026,0.02915173087174067
-71.54602920867161,4.921125550827977e-05,0.9874593623159069,0.028971221471274792
-71.54262210449494,4.92411908424085e-05,0.9861651856978003,0.028802099162390453
-71.5392132360622,4.9271161943210344e-05,0.9848730045078808,0.028643670011643634
-71.53580264067186,4.930116717080293e-05,0.9835828157867367,0.02849528075062408
-71.53239031730591,4.933120598886466e-05,0.9822946166559621,0.028356334608127885
-71.52897626794609,4.9361278159473445e-05,0.9810084040863748,0.02822623714979707
-71.52556049747041,4.9391383891153724e-05,0.979724175179469,0.02810445698263503
-71.52214300837244,4.94215236412027e-05,0.978441927004226,0.027990487789420707
-71.51872379787552,4.945169732192786e-05,0.9771616566339285,0.027883853796784517
-71.5153028642055,4.948190402545296e-05,0.975883361146291,0.02778410864264432
-71.51188021851713,4.951214369134304e-05,0.9746070371730936,0.02769077380444498
-71.50845587072494,4.9542416673229036e-05,0.9733326831519652,0.027603632860934556
-71.50502980535356,4.957272511251297e-05,0.9720602947908015,0.02752213403598447
-71.50160203292175,4.960306659874285e-05,0.9707898696819145,0.02744599592184549
-71.49817255395644,4.9633441618216995e-05,0.9695214049195665,0.027374892663444336
-71.49474136805797,4.966385025263759e-05,0.9682548976728149,0.027308524372321168
-71.49130847689534,4.9694292481384966e-05,0.9669903449073787,0.027246587180103598
-71.4878739038428,4.9724768863000875e-05,0.9657277438028498,0.027188815983696726
-71.48443763094751,4.975527889588181e-05,0.9644670914680479,0.027134958836834224
-71.48099966017814,4.978582267325181e-05,0.9632083850359406,0.02708477882822334
-71.47755999611846,4.9816400227148994e-05,0.9619516216704809,0.02703805549061037
-71.47411864624036,4.98470117322991e-05,0.9606967984224861,0.026994571997928447
-71.47067561104278,4.987765721801101e-05,0.959443911814441,0.026954093338516703
-71.46723089118876,4.9908336775680474e-05,0.9581929609294295,0.026916556425511027
-71.46378446990587,4.993904925005321e-05,0.9569439409424579,0.026881663289909468
-71.46033637628035,4.996979601117309e-05,0.9556968496699686,0.02684929325694738
-71.4568866066654,5.000057682049347e-05,0.9544516843432085,0.026819297816926862
-71.45343515910211,5.003139147686852e-05,0.9532084420000867,0.026791525585457363
-71.44998203590507,5.006223990057369e-05,0.9519671198242607,0.026765842746270696
-71.4465272532765,5.009312306627518e-05,0.9507277149938121,0.026742122469949788
-71.44307079591748,5.0124039884500945e-05,0.9494902246550583,0.02672024527020769
-71.43961267047035,5.015499066275522e-05,0.9482546460673289,0.02670010281892587
-71.43615288161087,5.018597555211719e-05,0.947020976302998,0.026681585399609194
-71.43269143286092,5.021699461238371e-05,0.9457892125800291,0.026664595698583003
-71.42922832285136,5.0248047695861547e-05,0.9445593520534928,0.026649040050312923
-71.42576355036779,5.027913451823557e-05,0.9433313919934028,0.026634833752364927
-71.42229712465995,5.031025554143498e-05,0.9421053295015749,0.026621892221455022
-71.4188290472263,5.034141080643168e-05,0.9408811618667116,0.026610141559268823
-71.41535931830548,5.0372600196376253e-05,0.9396588862974479,0.026599509978975484
-71.4118879392226,5.040382357493117e-05,0.9384384998683956,0.026589925378482558
-71.40841491382254,5.043508086003362e-05,0.9372199998652193,0.026581326259591934
-71.40494025872327,5.046637364571416e-05,0.9360033834772848,0.026573652098793702
-71.40146395544976,5.0497699847679836e-05,0.9347886479828732,0.026566848474681624
-71.39798601265099,5.0529060340464664e-05,0.9335757904996749,0.0265608607424459
-71.39450643297585,5.056045506092044e-05,0.9323648082964491,0.026555640323057263
-71.39102521825953,5.0591884077119215e-05,0.9311556988150447,0.026551144759678763
-71.38754236778094,5.062334742832399e-05,0.9299484592354854,0.026547329702810353
-71.3840578896924,5.065484510991956e-05,0.9287430864782447,0.026544146372170264
-71.38057180836498,5.068637705524055e-05,0.9275395779484488,0.02654156026680275
-71.37708407997948,5.0717943211639193e-05,0.9263379309149717,0.026539535981051486
-71.37359473782055,5.074954390059612e-05,0.9251381426204768,0.02653803947719619
-71.37010377430452,5.078117894031609e-05,0.9239402103550344,0.026537039316137177
-71.36661119354918,5.0812848391328355e-05,0.9227441314360748,0.026536506354385002
-71.36311699888658,5.0844552268039835e-05,0.9215499029850512,0.026536410580276573
-71.35962119555278,5.08762905894605e-05,0.9203575223340519,0.026536726383759396
