V,n,s,Ca
-63.187830751713456,0.5696932009603896,0.9322493594869016,0.04945684679646517
-73.52175863418417,0.12713575043495007,0.9310208192673705,0.048316552954172996
-72.26969321929825,0.02839659629570151,0.9297902875499265,0.047215436354028244
-71.25933789248623,0.006373553438817474,0.9285796807346914,0.04632461392912045
-70.7191735115702,0.0014650291689424183,0.9273836028059805,0.045587477923710915
-70.49271489663552,0.000372464619636954,0.9261956240792112,0.044943267736172084
-70.40903186187487,0.00012975004740586847,0.925011960593704,0.044356301851314416
-70.37870281106848,7.598270285478179e-05,0.9238309985898586,0.04381040048057963
-70.36620521767166,6.413515596470992e-05,0.922652157415239,0.043298588411042775
-70.35927653084018,6.156335930501497e-05,0.9214752462469359,0.04281740903288962
-70.35401220566304,6.103845764254352e-05,0.9203002046488546,0.04236464634588189
-70.3492296539947,6.096319653783849e-05,0.9191270128594291,0.04193853642412197
-70.34458221220764,6.098588572290439e-05,0.9179556632696095,0.04153751359095729
-70.3399705403902,6.102976479179439e-05,0.9167861518018543,0.04116013006702684
-70.33536709896292,6.107868730302055e-05,0.9156184753930747,0.04080502882426124
-70.33076400422395,6.112862828692004e-05,0.9144526312576111,0.04047093291893527
-70.32615909327927,6.117886038455713e-05,0.9132886166933226,0.040156639192586836
-70.32155177164046,6.122918678275253e-05,0.9121264290236268,0.039861013663909664
-70.31694187868135,6.12795711885772e-05,0.9109660655819738,0.03958298752001764
-70.31232943556256,6.132985165802588e-05,0.9098075237080564,0.03932155170078856
-70.30771462372243,6.137980977738761e-05,0.9086508007478733,0.0390757563513552
-70.3030966733954,6.143104771122889e-05,0.9074958940396963,0.03884470887479099
-70.29847630174899,6.148187392041215e-05,0.9063428009438322,0.038627562959934726
-70.2938533720491,6.153264439040197e-05,0.9051915188141928,0.03842352283428585
-70.2892278418173,6.158347335705274e-05,0.9040420449911435,0.038231833243355294
-70.28459970876045,6.163436862730255e-05,0.9028943769094098,0.0380518071615683
-70.27996897451312,6.168532873632236e-05,0.9017485118508066,0.03788275316843187
-70.27533563785235,6.173636200162386e-05,0.9006044472204043,0.03772405302621265
-70.27069969780297,6.17874780596349e-05,0.8994621803932595,0.037575110610991634
-70.26606116181878,6.183867494259351e-05,0.8983217087491564,0.03743536919239137
-70.26142004317775,6.188994690544344e-05,0.897183029671599,0.037304302237124685
-70.25677637578829,6.194127677818996e-05,0.8960461405482514,0.03718141268935816
-70.25213011809332,6.199264058509238e-05,0.894911038770299,0.03706623573183094
-70.24748110425163,6.204408677498956e-05,0.8937777217310772,0.03695832870380886
-70.24282956761371,6.209561456219635e-05,0.8926461868320921,0.03685727526382523
-70.2381754951628,6.214722092693351e-05,0.8915164314744007,0.03676268303395162
-70.23351882453761,6.219889852652417e-05,0.8903884530545003,0.03667418118267174
-70.22885956812517,6.225064782014771e-05,0.8892622490413029,0.03659142962604668
-70.22419773570309,6.230246932020466e-05,0.888137816771107,0.03651408844667713
-70.21953332512359,6.23543629094685e-05,0.8870151536950008,0.03644185246116134
-70.21486632295414,6.24063277680036e-05,0.8858942572354054,0.036374429797280554
-70.2101967251415,6.245836337821698e-05,0.8847751248187101,0.03631154515012339
-70.20552455519547,6.251047102236876e-05,0.8836577538755324,0.036252939220526414
-70.2008498398241,6.256265295579606e-05,0.8825421414443161,0.03619833276703394
-70.19617259058063,6.261491049682645e-05,0.8814282861512743,0.036147599288576984
-70.19149269553311,6.266723473807598e-05,0.8803161842212557,0.03610041474866401
-70.1868102525944,6.271963299930418e-05,0.8792058335382001,0.03605661289785557
-70.18212524451786,6.277210394749785e-05,0.8780972315469567,0.036016000735493235
-70.17743766372793,6.282464696185442e-05,0.8769903757582806,0.035978400004858885
-70.17274750701945,6.287726157786378e-05,0.8758852635042071,0.03594362945667274
-70.16805483239494,6.292995272260333e-05,0.8747818923053295,0.03591153031244293
-70.16335959141024,6.298271627001723e-05,0.8736802596192418,0.03588195094287524
-70.1586617832914,6.30355521024539e-05,0.8725803629251495,0.035854748314624665
